"Date","pts_away","pts_home"
"Sat, Feb 6, 2016","102","106"
"Sun, Feb 7, 2016","119","128"
"Sun, Feb 7, 2016","100","93"
"Sun, Feb 7, 2016","101","96"
"Sun, Feb 7, 2016","94","96"
"Mon, Feb 8, 2016","117","110"
"Mon, Feb 8, 2016","104","105"
"Mon, Feb 8, 2016","91","108"
"Mon, Feb 8, 2016","100","120"
"Mon, Feb 8, 2016","103","89"
"Mon, Feb 8, 2016","87","89"
"Mon, Feb 8, 2016","112","106"
"Mon, Feb 8, 2016","116","102"
"Mon, Feb 8, 2016","98","92"
"Mon, Feb 8, 2016","122","106"
"Tue, Feb 9, 2016","121","119"
"Tue, Feb 9, 2016","110","123"
"Tue, Feb 9, 2016","119","101"
"Tue, Feb 9, 2016","111","112"
"Tue, Feb 9, 2016","111","108"
"Wed, Feb 10, 2016","134","139"
"Wed, Feb 10, 2016","109","90"
"Wed, Feb 10, 2016","113","90"
"Wed, Feb 10, 2016","111","120"
"Wed, Feb 10, 2016","103","92"
"Wed, Feb 10, 2016","117","95"
"Wed, Feb 10, 2016","112","117"
"Wed, Feb 10, 2016","96","100"
"Wed, Feb 10, 2016","98","96"
"Wed, Feb 10, 2016","114","110"
"Wed, Feb 10, 2016","112","104"
"Wed, Feb 10, 2016","103","116"
"Thu, Feb 11, 2016","92","99"
"Thu, Feb 11, 2016","95","121"
"Thu, Feb 18, 2016","95","106"
"Thu, Feb 18, 2016","86","105"
"Thu, Feb 18, 2016","89","103"
"Fri, Feb 19, 2016","115","111"
"Fri, Feb 19, 2016","98","109"
"Fri, Feb 19, 2016","106","116"
"Fri, Feb 19, 2016","119","113"
"Fri, Feb 19, 2016","104","109"
"Fri, Feb 19, 2016","98","95"
"Fri, Feb 19, 2016","114","121"
"Fri, Feb 19, 2016","101","98"
"Fri, Feb 19, 2016","104","110"
"Fri, Feb 19, 2016","116","100"
"Fri, Feb 19, 2016","105","137"
"Fri, Feb 19, 2016","110","116"
"Fri, Feb 19, 2016","93","111"
"Fri, Feb 19, 2016","86","98"
"Sat, Feb 20, 2016","117","109"
"Sat, Feb 20, 2016","115","112"
"Sat, Feb 20, 2016","94","114"
"Sat, Feb 20, 2016","103","95"
"Sun, Feb 21, 2016","104","96"
"Sun, Feb 21, 2016","115","126"
"Sun, Feb 21, 2016","103","129"
"Sun, Feb 21, 2016","121","101"
"Sun, Feb 21, 2016","111","106"
"Sun, Feb 21, 2016","115","92"
"Sun, Feb 21, 2016","105","102"
"Sun, Feb 21, 2016","118","111"
"Sun, Feb 21, 2016","111","115"
"Sun, Feb 21, 2016","85","98"
"Mon, Feb 22, 2016","102","92"
"Mon, Feb 22, 2016","96","88"
"Mon, Feb 22, 2016","84","124"
"Mon, Feb 22, 2016","93","101"
"Mon, Feb 22, 2016","101","108"
"Mon, Feb 22, 2016","122","124"
"Mon, Feb 22, 2016","122","95"
"Tue, Feb 23, 2016","114","110"
"Tue, Feb 23, 2016","124","115"
"Tue, Feb 23, 2016","104","112"
"Tue, Feb 23, 2016","114","117"
"Tue, Feb 23, 2016","89","109"
"Wed, Feb 24, 2016","104","109"
"Wed, Feb 24, 2016","103","114"
"Wed, Feb 24, 2016","116","103"
"Wed, Feb 24, 2016","91","111"
"Wed, Feb 24, 2016","105","108"
"Wed, Feb 24, 2016","87","81"
"Wed, Feb 24, 2016","119","128"
"Wed, Feb 24, 2016","118","112"
"Wed, Feb 24, 2016","108","92"
"Wed, Feb 24, 2016","105","114"
"Thu, Feb 25, 2016","107","112"
"Thu, Feb 25, 2016","119","123"
"Thu, Feb 25, 2016","130","114"
"Thu, Feb 25, 2016","116","106"
"Thu, Feb 25, 2016","119","105"
"Thu, Feb 25, 2016","96","78"
"Fri, Feb 26, 2016","88","103"
"Fri, Feb 26, 2016","116","122"
"Fri, Feb 26, 2016","96","95"
"Fri, Feb 26, 2016","112","95"
"Fri, Feb 26, 2016","95","108"
"Fri, Feb 26, 2016","103","94"
"Fri, Feb 26, 2016","117","107"
"Fri, Feb 26, 2016","97","99"
"Sat, Feb 27, 2016","89","101"
"Sat, Feb 27, 2016","103","95"
"Sat, Feb 27, 2016","104","94"
"Sat, Feb 27, 2016","102","91"
"Sat, Feb 27, 2016","112","110"
"Sat, Feb 27, 2016","121","118"
"Sat, Feb 27, 2016","106","111"
"Sat, Feb 27, 2016","98","96"
"Sun, Feb 28, 2016","76","87"
"Sun, Feb 28, 2016","101","128"
"Sun, Feb 28, 2016","101","114"
"Sun, Feb 28, 2016","111","102"
"Sun, Feb 28, 2016","98","81"
"Sun, Feb 28, 2016","116","130"
"Sun, Feb 28, 2016","99","113"
"Mon, Feb 29, 2016","95","100"
"Mon, Feb 29, 2016","96","100"
"Mon, Feb 29, 2016","103","96"
"Mon, Feb 29, 2016","95","105"
"Mon, Feb 29, 2016","121","128"
"Mon, Feb 29, 2016","131","116"
"Mon, Feb 29, 2016","108","116"
"Tue, Mar 1, 2016","92","126"
"Tue, Mar 1, 2016","108","121"
"Tue, Mar 1, 2016","105","109"
"Tue, Mar 1, 2016","101","107"
"Tue, Mar 1, 2016","111","129"
"Tue, Mar 1, 2016","104","85"
"Wed, Mar 2, 2016","93","116"
"Wed, Mar 2, 2016","107","117"
"Wed, Mar 2, 2016","95","100"
"Wed, Mar 2, 2016","98","103"
"Wed, Mar 2, 2016","98","104"
"Wed, Mar 2, 2016","104","99"
"Wed, Mar 2, 2016","104","98"
"Wed, Mar 2, 2016","89","102"
"Wed, Mar 2, 2016","119","99"
"Wed, Mar 2, 2016","81","97"
"Wed, Mar 2, 2016","94","104"
"Thu, Mar 3, 2016","104","101"
"Thu, Mar 3, 2016","106","121"
"Thu, Mar 3, 2016","92","108"
"Thu, Mar 3, 2016","94","86"
"Fri, Mar 4, 2016","104","105"
"Fri, Mar 4, 2016","101","108"
"Fri, Mar 4, 2016","83","108"
"Fri, Mar 4, 2016","121","120"
"Fri, Mar 4, 2016","106","77"
"Fri, Mar 4, 2016","88","94"
"Fri, Mar 4, 2016","101","116"
"Fri, Mar 4, 2016","102","84"
"Fri, Mar 4, 2016","112","102"
"Fri, Mar 4, 2016","115","117"
"Sat, Mar 5, 2016","100","108"
"Sat, Mar 5, 2016","103","120"
"Sat, Mar 5, 2016","107","97"
"Sat, Mar 5, 2016","118","132"
"Sat, Mar 5, 2016","106","94"
"Sat, Mar 5, 2016","89","102"
"Sat, Mar 5, 2016","94","104"
"Sat, Mar 5, 2016","100","99"
"Sun, Mar 6, 2016","114","116"
"Sun, Mar 6, 2016","103","123"
"Sun, Mar 6, 2016","95","112"
"Sun, Mar 6, 2016","109","100"
"Sun, Mar 6, 2016","98","103"
"Sun, Mar 6, 2016","104","96"
"Sun, Mar 6, 2016","113","107"
"Mon, Mar 7, 2016","90","100"
"Mon, Mar 7, 2016","103","108"
"Mon, Mar 7, 2016","106","103"
"Mon, Mar 7, 2016","109","90"
"Mon, Mar 7, 2016","113","119"
"Mon, Mar 7, 2016","91","99"
"Mon, Mar 7, 2016","112","115"
"Tue, Mar 8, 2016","94","110"
"Tue, Mar 8, 2016","98","107"
"Tue, Mar 8, 2016","116","91"
"Tue, Mar 8, 2016","109","116"
"Tue, Mar 8, 2016","99","104"
"Tue, Mar 8, 2016","91","84"
"Wed, Mar 9, 2016","96","116"
"Wed, Mar 9, 2016","113","122"
"Wed, Mar 9, 2016","102","96"
"Wed, Mar 9, 2016","94","115"
"Wed, Mar 9, 2016","108","114"
"Wed, Mar 9, 2016","108","120"
"Wed, Mar 9, 2016","118","104"
"Wed, Mar 9, 2016","128","97"
"Wed, Mar 9, 2016","120","111"
"Thu, Mar 10, 2016","98","116"
"Thu, Mar 10, 2016","120","108"
"Thu, Mar 10, 2016","101","109"
"Thu, Mar 10, 2016","96","104"
"Fri, Mar 11, 2016","102","98"
"Fri, Mar 11, 2016","118","96"
"Fri, Mar 11, 2016","103","118"
"Fri, Mar 11, 2016","112","128"
"Fri, Mar 11, 2016","94","101"
"Fri, Mar 11, 2016","114","121"
"Fri, Mar 11, 2016","99","96"
"Fri, Mar 11, 2016","89","95"
"Fri, Mar 11, 2016","107","100"
"Fri, Mar 11, 2016","93","114"
"Sat, Mar 12, 2016","83","95"
"Sat, Mar 12, 2016","109","125"
"Sat, Mar 12, 2016","112","105"
"Sat, Mar 12, 2016","100","116"
"Sat, Mar 12, 2016","116","123"
"Sat, Mar 12, 2016","92","103"
"Sat, Mar 12, 2016","125","111"
"Sat, Mar 12, 2016","84","121"
"Sat, Mar 12, 2016","85","93"
"Sat, Mar 12, 2016","104","112"
"Sun, Mar 13, 2016","75","104"
"Sun, Mar 13, 2016","109","100"
"Sun, Mar 13, 2016","114","90"
"Sun, Mar 13, 2016","90","87"
"Sun, Mar 13, 2016","108","99"
"Mon, Mar 14, 2016","107","96"
"Mon, Mar 14, 2016","107","125"
"Mon, Mar 14, 2016","81","130"
"Mon, Mar 14, 2016","119","124"
"Mon, Mar 14, 2016","94","128"
"Mon, Mar 14, 2016","104","107"
"Mon, Mar 14, 2016","109","107"
"Mon, Mar 14, 2016","85","94"
"Mon, Mar 14, 2016","81","124"
"Tue, Mar 15, 2016","114","131"
"Tue, Mar 15, 2016","98","103"
"Tue, Mar 15, 2016","106","98"
"Tue, Mar 15, 2016","107","89"
"Tue, Mar 15, 2016","110","116"
"Tue, Mar 15, 2016","87","108"
"Wed, Mar 16, 2016","130","109"
"Wed, Mar 16, 2016","99","107"
"Wed, Mar 16, 2016","98","99"
"Wed, Mar 16, 2016","118","114"
"Wed, Mar 16, 2016","85","121"
"Wed, Mar 16, 2016","122","106"
"Wed, Mar 16, 2016","114","108"
"Wed, Mar 16, 2016","123","108"
"Wed, Mar 16, 2016","96","117"
"Thu, Mar 17, 2016","98","116"
"Thu, Mar 17, 2016","102","118"
"Thu, Mar 17, 2016","101","94"
"Thu, Mar 17, 2016","109","106"
"Thu, Mar 17, 2016","86","96"
"Thu, Mar 17, 2016","99","94"
"Thu, Mar 17, 2016","110","118"
"Thu, Mar 17, 2016","69","103"
"Fri, Mar 18, 2016","130","112"
"Fri, Mar 18, 2016","108","115"
"Fri, Mar 18, 2016","111","116"
"Fri, Mar 18, 2016","95","90"
"Fri, Mar 18, 2016","117","112"
"Fri, Mar 18, 2016","109","103"
"Fri, Mar 18, 2016","111","97"
"Fri, Mar 18, 2016","91","105"
"Sat, Mar 19, 2016","97","109"
"Sat, Mar 19, 2016","85","92"
"Sat, Mar 19, 2016","101","93"
"Sat, Mar 19, 2016","103","115"
"Sat, Mar 19, 2016","115","111"
"Sat, Mar 19, 2016","102","113"
"Sat, Mar 19, 2016","101","122"
"Sat, Mar 19, 2016","79","87"
"Sat, Mar 19, 2016","89","99"
"Sun, Mar 20, 2016","120","132"
"Sun, Mar 20, 2016","94","85"
"Sun, Mar 20, 2016","105","109"
"Sun, Mar 20, 2016","88","80"
"Sun, Mar 20, 2016","120","105"
"Sun, Mar 20, 2016","100","105"
"Mon, Mar 21, 2016","117","102"
"Mon, Mar 21, 2016","96","107"
"Mon, Mar 21, 2016","102","109"
"Mon, Mar 21, 2016","88","91"
"Mon, Mar 21, 2016","91","124"
"Mon, Mar 21, 2016","91","92"
"Mon, Mar 21, 2016","75","91"
"Mon, Mar 21, 2016","109","104"
"Mon, Mar 21, 2016","103","97"
"Tue, Mar 22, 2016","105","100"
"Tue, Mar 22, 2016","100","107"
"Tue, Mar 22, 2016","113","99"
"Tue, Mar 22, 2016","107","111"
"Wed, Mar 23, 2016","79","91"
"Wed, Mar 23, 2016","115","107"
"Wed, Mar 23, 2016","104","113"
"Wed, Mar 23, 2016","103","104"
"Wed, Mar 23, 2016","102","118"
"Wed, Mar 23, 2016","98","114"
"Wed, Mar 23, 2016","89","87"
"Wed, Mar 23, 2016","104","113"
"Wed, Mar 23, 2016","107","119"
"Wed, Mar 23, 2016","103","109"
"Wed, Mar 23, 2016","88","112"
"Wed, Mar 23, 2016","122","101"
"Thu, Mar 24, 2016","95","104"
"Thu, Mar 24, 2016","84","92"
"Thu, Mar 24, 2016","94","96"
"Thu, Mar 24, 2016","94","106"
"Thu, Mar 24, 2016","91","113"
"Fri, Mar 25, 2016","90","101"
"Fri, Mar 25, 2016","105","112"
"Fri, Mar 25, 2016","120","128"
"Fri, Mar 25, 2016","109","112"
"Fri, Mar 25, 2016","116","105"
"Fri, Mar 25, 2016","97","108"
"Fri, Mar 25, 2016","94","116"
"Fri, Mar 25, 2016","104","110"
"Fri, Mar 25, 2016","132","129"
"Sat, Mar 26, 2016","110","120"
"Sat, Mar 26, 2016","112","95"
"Sat, Mar 26, 2016","115","91"
"Sat, Mar 26, 2016","93","84"
"Sat, Mar 26, 2016","115","91"
"Sat, Mar 26, 2016","107","93"
"Sat, Mar 26, 2016","92","111"
"Sat, Mar 26, 2016","89","111"
"Sat, Mar 26, 2016","102","99"
"Sat, Mar 26, 2016","105","108"
"Sun, Mar 27, 2016","105","117"
"Sun, Mar 27, 2016","101","104"
"Sun, Mar 27, 2016","90","105"
"Sun, Mar 27, 2016","101","88"
"Sun, Mar 27, 2016","111","133"
"Mon, Mar 28, 2016","102","100"
"Mon, Mar 28, 2016","97","88"
"Mon, Mar 28, 2016","90","114"
"Mon, Mar 28, 2016","101","87"
"Mon, Mar 28, 2016","99","110"
"Mon, Mar 28, 2016","116","121"
"Mon, Mar 28, 2016","91","99"
"Mon, Mar 28, 2016","93","105"
"Mon, Mar 28, 2016","119","100"
"Mon, Mar 28, 2016","75","123"
"Tue, Mar 29, 2016","106","100"
"Tue, Mar 29, 2016","82","88"
"Tue, Mar 29, 2016","94","102"
"Tue, Mar 29, 2016","98","96"
"Tue, Mar 29, 2016","105","139"
"Tue, Mar 29, 2016","100","85"
"Wed, Mar 30, 2016","89","91"
"Wed, Mar 30, 2016","100","102"
"Wed, Mar 30, 2016","109","105"
"Wed, Mar 30, 2016","94","105"
"Wed, Mar 30, 2016","99","79"
"Wed, Mar 30, 2016","111","120"
"Wed, Mar 30, 2016","92","100"
"Wed, Mar 30, 2016","97","105"
"Wed, Mar 30, 2016","103","96"
"Thu, Mar 31, 2016","87","107"
"Thu, Mar 31, 2016","103","100"
"Thu, Mar 31, 2016","114","94"
"Thu, Mar 31, 2016","95","101"
"Thu, Mar 31, 2016","117","119"
"Thu, Mar 31, 2016","109","116"
"Fri, Apr 1, 2016","110","108"
"Fri, Apr 1, 2016","91","100"
"Fri, Apr 1, 2016","98","89"
"Fri, Apr 1, 2016","109","106"
"Fri, Apr 1, 2016","99","95"
"Fri, Apr 1, 2016","110","113"
"Fri, Apr 1, 2016","91","105"
"Fri, Apr 1, 2016","106","99"
"Fri, Apr 1, 2016","112","106"
"Fri, Apr 1, 2016","85","98"
"Sat, Apr 2, 2016","94","90"
"Sat, Apr 2, 2016","115","106"
"Sat, Apr 2, 2016","115","102"
"Sat, Apr 2, 2016","93","110"
"Sat, Apr 2, 2016","95","102"
"Sun, Apr 3, 2016","106","87"
"Sun, Apr 3, 2016","103","112"
"Sun, Apr 3, 2016","111","136"
"Sun, Apr 3, 2016","110","118"
"Sun, Apr 3, 2016","109","114"
"Sun, Apr 3, 2016","107","100"
"Sun, Apr 3, 2016","102","98"
"Sun, Apr 3, 2016","88","78"
"Sun, Apr 3, 2016","92","87"
"Sun, Apr 3, 2016","107","119"
"Sun, Apr 3, 2016","101","86"
"Tue, Apr 5, 2016","90","103"
"Tue, Apr 5, 2016","124","102"
"Tue, Apr 5, 2016","124","117"
"Tue, Apr 5, 2016","81","103"
"Tue, Apr 5, 2016","92","108"
"Tue, Apr 5, 2016","89","107"
"Tue, Apr 5, 2016","109","80"
"Tue, Apr 5, 2016","93","107"
"Tue, Apr 5, 2016","115","107"
"Tue, Apr 5, 2016","90","96"
"Tue, Apr 5, 2016","88","86"
"Wed, Apr 6, 2016","97","104"
"Wed, Apr 6, 2016","86","88"
"Wed, Apr 6, 2016","109","123"
"Wed, Apr 6, 2016","91","81"
"Wed, Apr 6, 2016","111","97"
"Wed, Apr 6, 2016","108","104"
"Wed, Apr 6, 2016","115","120"
"Wed, Apr 6, 2016","103","121"
"Thu, Apr 7, 2016","87","95"
"Thu, Apr 7, 2016","101","112"
"Thu, Apr 7, 2016","124","115"
"Thu, Apr 7, 2016","98","106"
"Thu, Apr 7, 2016","105","97"
"Fri, Apr 8, 2016","109","124"
"Fri, Apr 8, 2016","99","113"
"Fri, Apr 8, 2016","93","103"
"Fri, Apr 8, 2016","98","102"
"Fri, Apr 8, 2016","99","112"
"Fri, Apr 8, 2016","102","110"
"Fri, Apr 8, 2016","109","112"
"Fri, Apr 8, 2016","109","102"
"Fri, Apr 8, 2016","98","111"
"Fri, Apr 8, 2016","102","99"
"Sat, Apr 9, 2016","107","118"
"Sat, Apr 9, 2016","102","105"
"Sat, Apr 9, 2016","100","99"
"Sat, Apr 9, 2016","121","100"
"Sat, Apr 9, 2016","106","105"
"Sat, Apr 9, 2016","112","114"
"Sun, Apr 10, 2016","100","84"
"Sun, Apr 10, 2016","110","130"
"Sun, Apr 10, 2016","105","129"
"Sun, Apr 10, 2016","91","98"
"Sun, Apr 10, 2016","96","118"
"Sun, Apr 10, 2016","93","89"
"Sun, Apr 10, 2016","109","108"
"Sun, Apr 10, 2016","92","86"
"Sun, Apr 10, 2016","98","113"
"Mon, Apr 11, 2016","114","100"
"Mon, Apr 11, 2016","120","111"
"Mon, Apr 11, 2016","94","109"
"Mon, Apr 11, 2016","129","105"
"Mon, Apr 11, 2016","121","116"
"Mon, Apr 11, 2016","79","112"
"Mon, Apr 11, 2016","98","107"
"Mon, Apr 11, 2016","105","101"
"Mon, Apr 11, 2016","101","92"
"Tue, Apr 12, 2016","99","93"
"Tue, Apr 12, 2016","90","102"
"Tue, Apr 12, 2016","84","110"
"Tue, Apr 12, 2016","98","102"
"Tue, Apr 12, 2016","98","122"
"Wed, Apr 13, 2016","88","98"
"Wed, Apr 13, 2016","103","96"
"Wed, Apr 13, 2016","105","115"
"Wed, Apr 13, 2016","103","117"
"Wed, Apr 13, 2016","112","110"
"Wed, Apr 13, 2016","96","91"
"Wed, Apr 13, 2016","104","125"
"Wed, Apr 13, 2016","81","116"
"Wed, Apr 13, 2016","96","101"
"Wed, Apr 13, 2016","97","92"
"Wed, Apr 13, 2016","109","144"
"Wed, Apr 13, 2016","105","114"
"Wed, Apr 13, 2016","99","107"
"Wed, Apr 13, 2016","98","109"
"Playoffs","Playoffs","Playoffs"
"Sat, Apr 16, 2016","101","102"
"Sat, Apr 16, 2016","78","104"
"Sat, Apr 16, 2016","70","108"
"Sat, Apr 16, 2016","100","90"
"Sun, Apr 17, 2016","101","106"
"Sun, Apr 17, 2016","95","115"
"Sun, Apr 17, 2016","91","123"
"Sun, Apr 17, 2016","74","106"
"Mon, Apr 18, 2016","106","115"
"Mon, Apr 18, 2016","85","84"
"Mon, Apr 18, 2016","87","98"
"Tue, Apr 19, 2016","72","89"
"Tue, Apr 19, 2016","68","94"
"Wed, Apr 20, 2016","90","107"
"Wed, Apr 20, 2016","81","102"
"Wed, Apr 20, 2016","103","115"
"Thu, Apr 21, 2016","131","102"
"Thu, Apr 21, 2016","96","97"
"Thu, Apr 21, 2016","101","85"
"Fri, Apr 22, 2016","103","111"
"Fri, Apr 22, 2016","101","91"
"Fri, Apr 22, 2016","96","87"
"Sat, Apr 23, 2016","80","96"
"Sat, Apr 23, 2016","119","108"
"Sat, Apr 23, 2016","83","100"
"Sat, Apr 23, 2016","88","96"
"Sun, Apr 24, 2016","95","104"
"Sun, Apr 24, 2016","100","98"
"Sun, Apr 24, 2016","121","94"
"Sun, Apr 24, 2016","116","95"
"Mon, Apr 25, 2016","85","89"
"Mon, Apr 25, 2016","104","118"
"Mon, Apr 25, 2016","84","98"
"Tue, Apr 26, 2016","83","110"
"Tue, Apr 26, 2016","99","102"
"Wed, Apr 27, 2016","81","114"
"Wed, Apr 27, 2016","108","98"
"Wed, Apr 27, 2016","90","88"
"Thu, Apr 28, 2016","104","92"
"Fri, Apr 29, 2016","97","90"
"Fri, Apr 29, 2016","83","101"
"Fri, Apr 29, 2016","103","106"
"Sat, Apr 30, 2016","92","124"
"Sun, May 1, 2016","106","118"
"Sun, May 1, 2016","73","106"
"Sun, May 1, 2016","84","89"
"Mon, May 2, 2016","93","104"
"Mon, May 2, 2016","98","97"
"Tue, May 3, 2016","99","110"
"Tue, May 3, 2016","102","96"
"Wed, May 4, 2016","98","123"
"Thu, May 5, 2016","92","96"
"Fri, May 6, 2016","121","108"
"Fri, May 6, 2016","100","96"
"Sat, May 7, 2016","95","91"
"Sat, May 7, 2016","108","120"
"Sun, May 8, 2016","100","99"
"Sun, May 8, 2016","97","111"
"Mon, May 9, 2016","87","94"
"Mon, May 9, 2016","132","125"
"Tue, May 10, 2016","95","91"
"Wed, May 11, 2016","121","125"
"Wed, May 11, 2016","91","99"
"Thu, May 12, 2016","99","113"
"Fri, May 13, 2016","91","103"
"Sun, May 15, 2016","89","116"
"Mon, May 16, 2016","108","102"
"Tue, May 17, 2016","84","115"
"Wed, May 18, 2016","91","118"
"Thu, May 19, 2016","89","108"
"Sat, May 21, 2016","84","99"
